Id,Label,Weight
2736,Lee Hazlewood,0.007572929542895903
2737,Luna,0.005351037692164129
2738,Wynn Stewart,0.0033111651960589595
2739,Al Stewart,0.01598699606602861
2740,Jaguares,0.0005888390445393354
2741,Cindy Walker,0.0005349739837398372
2742,Lamb,0.0005349739837398372
2743,Billy Strayhorn,0.005533490673195038
2744,Billy Taylor,0.0006795472928312022
2745,Jackie DeShannon,0.005562263355946198
2746,Randy Crawford,0.0032098439024390245
2747,Angela Bofill,0.003933805266880185
2748,Angela Winbush,0.005959131615789415
2749,Jackie Paris,0.0016049219512195123
2750,BeBe Winans,0.018674739636118036
2751,Eyeless in Gaza,0.0015955388209977627
2752,Benny Golson,0.004363438367804087
2753,The Highway Q.C.'s,0.00171270483905478
2754,Cranes,0.0011214263616696539
2755,Trey Songz,0.0019143798864736578
2756,Jack Wagner,0.0
2757,Marvin Hamlisch,0.0025696667320471425
2758,The Beloved,0.0
2759,Country Joe & the Fish,0.003521074518500669
2760,The Charlatans,0.0024938098950154533
2761,The Dirty Dozen Brass Band,0.0032587841258043585
2762,Preservation Hall Jazz Band,0.001999414420686123
2763,Robbie Robertson,0.0011142032994848723
2764,Mark Knopfler,0.003744817886178862
2765,Jack White,0.003610908736123794
2766,The Grascals,0.0015422955247794184
2767,The Del McCoury Band,0.002286755253573279
2768,John Abercrombie,0.001069947967479675
2769,Tantric,0.0028143915485392707
2770,Crossfade,0.0
2771,"Clarence ""Frogman"" Henry",0.0
2772,Crass,0.010088497106527589
2773,The Deviants,0.001069947967479675
2774,Arrow,0.0032098439024390245
2775,Admiral Bailey,0.0011846221231621718
2776,Big Youth,0.00604840993174498
2777,Josey Wales,0.0022602614266533437
2778,Larry Gatlin,0.0
2779,Roger Daltrey,0.004287974462540862
2780,"Crosby, Stills, Nash & Young",0.002208324407553747
2781,Cross Canadian Ragweed,0.0012196979196053897
2782,The Highwaymen,0.003134828750799439
2783,Pirates of the Mississippi,0.001069947967479675
2784,Spragga Benz,0.0
2785,Tal Bachman,0.0
2786,Jacky Terrasson,0.0
2787,Tony Rice,0.002592850462266173
2788,John Hartford,0.0015701011938388182
2789,Del McCoury,0.05414126434329517
2790,Lester Flatt,0.0017638515452852931
2791,The Dillards,0.015901146521412012
2792,Jai Uttal,0.0005605724402333788
2793,Zakir Hussain,0.0023558891484992683
2794,Don Cherry,0.004897418078446922
2795,Nusrat Fateh Ali Khan,0.0026748699186991873
2796,The Youngbloods,0.0017343165755212514
2797,Spoon,0.0017090277332135874
2798,James Burton,0.006471427185610122
2799,The Searchers,0.005107741874774755
2800,Squirrel Nut Zippers,0.0
2801,Asleep at the Wheel,0.0027515084453335155
2802,Bohannon,0.003940165997286
2803,Jean Shepard,0.0024490537146108996
2804,Crystal Lewis,0.0013657567893736178
2805,Crystal Waters,0.0
2806,Woody Herman,0.004279791869918699
2807,Tamar Braxton,0.0
2808,SWV,0.006095932412649581
2809,Dwarves,0.0006759620469257022
2810,Jo Jo Gunne,0.0019746111729444403
2811,Fatboy Slim,0.005646575042311961
2812,Camille Yarbrough,0.0013415849212892734
2813,Lalo Schifrin,0.010280498062693634
2814,Cristian Castro,0.0004695197506870023
2815,Juan Gabriel,0.005349739837398375
2816,Jamelia,0.0005694287468235424
2817,Garnett Silk,0.0018976373593561058
2818,Missy Elliott,0.0100828244833623
2819,Carter Burwell,0.0013310278712957066
2820,Clint Mansell,0.0005480374784028954
2821,Barry Adamson,0.003588363240685767
2822,Elbow,0.0005349739837398372
2823,Geggy Tah,0.0033336023958127348
2824,Blind Faith,0.0048147658536585375
2825,Pat Green,0.0016049219512195123
2826,Lou Donaldson,0.005289853957253
2827,Gigi Gryce,0.0010940784647562275
2828,Midlake,0.00019591152180659227
2829,The Crystal Method,0.001069947967479675
2830,Front 242,0.0048147658536585375
2831,Frankie Knuckles,0.005349739837398375
2832,The Wilburn Brothers,0.001069947967479675
2833,The Cyrkle,0.000665379212771873
2834,The Cover Girls,0.0008602212026017128
2835,Champion Jack Dupree,0.0032098439024390245
2836,Fefe Dobson,0.001431969114548476
2837,Nelly Furtado,0.0026748699186991873
2838,The Creatures,0.016367545814867726
2839,The Dresden Dolls,0.0006966559547224247
2840,Zucchero,0.0026748699186991873
2841,Laura Pausini,0.0
2842,Cursive,0.003402829046992833
2843,Polvo,0.0016304196721123449
2844,Archers of Loaf,0.0026748699186991873
2845,Dobie Gray,0.0
2846,The Dramatics,0.001069947967479675
2847,Joe Liggins,0.0032062361354773085
2848,Raymond Scott,0.008200037969253194
2849,Babatunde Olatunji,0.0016049219512195123
2850,Spirit,0.005453577669917357
2851,Oingo Boingo,0.0016049219512195123
2852,BarlowGirl,0.0
2853,JoÃ£o Bosco,0.00014553784969710283
2854,Curtis Fuller,0.0026824075787494866
2855,Urbie Green,0.0005349739837398372
2856,Laura Branigan,0.0
2857,The Country Gentlemen,0.0021398959349593497
2858,Frankie Goes to Hollywood,0.00483442898118291
2859,Malcolm McLaren,0.0016049219512195123
2860,Yello,0.005349739837398375
2861,Esther Phillips,0.004279791869918699
2862,The Friends of Distinction,0.001268680957596045
2863,Dokken,0.004558485465628417
2864,The Darkness,0.0005181761552945881
2865,Warrant,0.0036315998850060096
2866,Diamond Head,0.0028243499991643423
2867,Urge Overkill,0.0012194902525934374
2868,Poison,0.0021398959349593497
2869,King Diamond,0.002391228789111548
2870,L.A. Guns,0.002713347360921758
2871,Great White,0.002244261213511616
2872,Turbonegro,0.0005510609819242056
2873,W.A.S.P.,0.004395528769973654
2874,Curtis Stigers,0.0007120989833089885
2875,Tom Jones,0.004514384177078202
2876,Paul Revere & the Raiders,0.0005980872847849388
2877,Cut Copy,0.0008356712240302574
2878,Erasure,0.006660646264006738
2879,Carl Smith,0.02070756218944677
2880,Eddie Murphy,0.0026119849186524253
2881,Robin Williams,0.002499903361645057
2882,Basement Jaxx,0.005128931845720477
2883,Inner City,0.0012753875884286736
2884,Junior Vasquez,0.0016226264882323088
2885,Jimmy Castor,0.011183052094300155
2886,The Prodigy,0.005257152758836337
2887,The Future Sound of London,0.001089252365300917
2888,Underworld,0.005884713821138212
2889,Nightmares on Wax,0.002362937124873748
2890,The Dukes of Stratosphear,0.0
2891,Strawberry Alarm Clock,0.0016049219512195123
2892,Cusco,0.0
2893,fIREHOSE,0.0005914738195059365
2894,The Del Fuegos,0.0001540476312887983
2895,Mink DeVille,0.001069947967479675
2896,Faron Young,0.008221980848530952
2897,Fever Tree,0.0
2898,New Riders of the Purple Sage,0.003879948670927556
2899,Bastille,0.0005349739837398372
2900,Mike Laure,0.0005349739837398372
2901,Carl Allen,0.0
2902,Bang Tango,0.00018500047912023594
2903,Michael Penn,0.0017467891664579107
2904,Translator,0.0011779447588637587
2905,20/20,0.0026748699186991873
2906,Tommy Bolin,0.0007124108752907459
2907,Cybotron,0.0005349739837398372
2908,Cutting Crew,0.0
2909,The Deele,0.0006636699692147841
2910,James Ingram,0.0029163171221672167
2911,The Charioteers,0.0005993219764773107
2912,Eddy Raven,2.8320242337952938e-05
2913,Le Tigre,0.0028673050282015384
2914,Luscious Jackson,0.0021897884596917654
2915,Clay Aiken,0.0
2916,Eric Carmen,0.0007555956731254603
2917,Leo Sayer,0.004828775657956352
2918,Air Supply,0.005882565548927915
2919,Cutty Ranks,0.0012804002045518636
2920,Eve 6,0.0
2921,Matchbox Twenty,0.0060374474240230055
2922,Better Than Ezra,0.0021398959349593497
2923,Dirty Projectors,0.0
2924,Anthony Green,0.0
2925,Taking Back Sunday,0.0040344060972378765
2926,Pedro the Lion,0.0005349739837398372
2927,Glassjaw,0.0029734853264751643
2928,The Presidents of the United States of America,0.004670393521725366
2929,Howard Tate,0.0026748699186991873
2930,Little Milton,0.00935277890413106
2931,The Distillers,0.00013746850134634147
2932,Carolyn Hester,0.002521169857708278
2933,Jerry Goldsmith,0.00484340424603071
2934,The Box Tops,0.001069947967479675
2935,Chapterhouse,0.0005349739837398372
2936,Dead Can Dance,0.0032098439024390245
2937,Johnny Shines,0.003744817886178862
2938,Leaf Hound,0.0014486071642139196
2939,Elmer Bernstein,0.006561344157851229
2940,Earl Klugh,0.0014070838164715177
2941,Charlie Byrd,0.003026351902311974
2942,Herb Ellis,0.0006605309962022161
2943,Tony Trischka,0.0005906234753431513
2944,Old & In the Way,0.000587141820709146
2945,Sting,0.012365994720314664
2946,Don Gibson,0.003744817886178862
2947,Webb Pierce,0.012297021105246287
2948,Tommy Collins,0.0011974195470060049
2949,Earl King,0.005160473726403053
2950,Bayside,0.0011395242411438465
2951,Good Charlotte,0.005422310651310307
2952,Belinda Carlisle,0.000626794981389395
2953,Mercyful Fate,0.009094557723577236
2954,The Gentrys,0.0005349739837398372
2955,Cliff Richard,0.007489635772357723
2956,Freddy Fender,0.0048927877948527244
2957,John Mayall & the Bluesbreakers,0.002252914793934685
2958,Bill Evans Trio,0.001386322694767259
2959,ExposÃ©,0.0016939109246340784
2960,Donald Fagen,0.000677028155863788
2961,Grayson Hugh,0.0018945295203122259
2962,Maze,0.0005600451408101641
2963,Wilbur Ware,0.001069947967479675
2964,Gary Peacock,0.003233676529525352
2965,Frente!,0.001878426667410837
2966,Duncan Sheik,0.0005426957428683341
2967,David Sylvian,0.0023908680541125014
2968,Jeff Wayne,0.000742686478721003
2969,Geddy Lee,0.0019291495026962434
2970,Roger Waters,0.0008531448980446974
2971,Anna Nalick,3.217399636873673e-05
2972,John Mayer,0.005507045305357046
2973,Joey Ramone,0.001637095947588249
2974,Tsunami Bomb,0.0020364271476137046
2975,The Rezillos,0.00223641792406556
2976,"Eddie ""Cleanhead"" Vinson",0.005573337163626129
2977,Ekoostik Hookah,0.00041139917274699326
2978,Jerry Garcia Band,0.0011619955860810605
2979,Every Time I Die,0.0014542646358665877
2980,Bebo Norman,0.001069947967479675
2981,Passion,0.006741086209439344
2982,Rich Mullins,0.0016049219512195123
2983,Caedmon's Call,0.0049979237292835975
2984,Flo & Eddie,0.0014478298365927142
2985,Cock Sparrer,0.0055647896592300235
2986,Fozzy,0.0007423883281725782
2987,Sponge,0.00010622006626312531
2988,Eric Heatherly,4.3487563094852104e-05
2989,Shaggy,0.0013811758505651436
2990,Ini Kamoze,0.0005349739837398372
2991,Junior Reid,0.001996427905520043
2992,Maxi Priest,0.0005349739837398372
2993,Chad Brock,0.0014168207988642402
2994,Greg Phillinganes,4.8260994553105163e-05
2995,Ottmar Liebert,2.7577711173202997e-05
2996,Dope,8.62566307143018e-05
2997,Gavin DeGraw,0.009549645574208432
2998,Captain & Tennille,0.0037623673387436277
2999,Modest Mouse,0.007532745346219615
3000,Gavin Friday,0.006198065130989918
3001,Squarepusher,0.0032098439024390245
3002,A Guy Called Gerald,0.0026748699186991873
3003,Gas,0.0015766386884415685
3004,Michel Legrand,0.0024280892176368886
3005,Timi Yuro,0.0005349739837398372
3006,Dwele,0.0012310824757759372
3007,Color Me Badd,0.0027738384721126036
3008,Shadows Fall,0.001069947967479675
3009,Toots Thielemans,0.0007090161648432092
3010,Club Nouveau,0.0016310481627752518
3011,Odyssey,0.0005735827793823213
3012,Stacey Kent,0.0
3013,The Melodians,0.0030872200129139606
3014,Wet Willie,0.0019758075758390847
3015,Sea Level,0.0005349739837398372
3016,Chaka Demus & Pliers,0.0
3017,Frank Foster,0.0
3018,Wardell Gray,0.0032098439024390245
3019,Suzy Bogguss,0.012436566658482093
3020,Loudon Wainwright III,0.0048147658536585375
3021,The dB's,0.006330731067550738
3022,Toad the Wet Sprocket,0.005967130123346424
3023,Yanni,0.0021398959349593497
3024,Franco De Vita,1.2266333900648264e-05
3025,K.T. Oslin,0.001069947967479675
3026,Bobby Hackett,0.0016581802793822714
3027,Shankar,0.002048945784199966
3028,Cass McCombs,1.6086998184368442e-05
3029,Electric Six,0.0006530925954817975
3030,Cake,0.005278244458900899
3031,Tweet,0.0
3032,Bebel Gilberto,0.0
3033,Djavan,0.0005349739837398372
3034,Aterciopelados,0.0021398959349593497
3035,Ben Lee,0.004279791869918699
3036,Mark Lanegan,0.0043759116840703
3037,Doug Kershaw,0.0005625516949130402
3038,Shannon,0.0004892463782264912
3039,ChantÃ© Moore,0.0006578573542775437
3040,Electric Wizard,0.0
3041,Candlemass,0.002240640563592327
3042,Cast,0.0015233886315313076
3043,Dream Evil,0.0
3044,Yngwie Malmsteen,0.003744817886178862
3045,Al Bowlly,0.0025407592300500264
3046,Ben Folds Five,0.002195911963010772
3047,Bruce Hornsby,0.005297366646157127
3048,Sugar Minott,0.0035671758766083455
3049,Stacey Q,0.00018231931275617452
3050,Missing Persons,0.0026748699186991873
3051,Stacie Orrico,5.832617594241951e-05
3052,Tamia,0.0005333621577046761
3053,Gentle Giant,0.0032098439024390245
3054,Franke & the Knockouts,0.00169985947481422
3055,Eagles of Death Metal,0.00037059348164855975
3056,Rick Derringer,0.001473156688102691
3057,Ram Jam,0.0008435202163017039
3058,David Houston,0.0005349739837398372
3059,Johnny Osbourne,0.0005349739837398372
3060,Mario Lanza,0.0027231309132522926
3061,"Eddie ""Lockjaw"" Davis",0.0
3062,ToÃ±o Rosario,0.0006734674810436396
3063,Elvis Crespo,4.389538825301644e-05
3064,Jon Secada,0.003252133625724764
3065,JosÃ© Feliciano,0.00539800083195148
3066,Miami Sound Machine,0.001139926383859975
3067,Marc Anthony,0.0026748699186991873
3068,Grupo ManÃ­a,0.0009687659374589833
3069,Eagle-Eye Cherry,0.004625114414372625
3070,Hootie & the Blowfish,0.002771955893774448
3071,Gin Blossoms,0.0021058902249577083
3072,Feist,0.0005349739837398372
3073,Sam Phillips,0.008298184623234641
3074,Hum,0.001089252365300917
3075,Charlie Barnet,0.0016049219512195123
3076,Caravan,0.0005349739837398372
3077,Ace,0.0017890577541873382
3078,Drowning Pool,2.1449330912491203e-05
3079,Downset,0.0005349739837398372
3080,Ben Kweller,1.44658778885694e-05
3081,Nils Lofgren,0.0032098439024390245
3082,Eva Cassidy,0.0021398959349593497
3083,June Tabor,0.0049050202117480075
3084,Dr. Buzzard's Original Savannah Band,0.0
3085,Annie Ross,0.002172251565903609
3086,Lush,0.0051690245172063476
3087,Robin Guthrie,0.0022284166789922474
3088,Eddie Harris,0.0019752120080024985
3089,Down,0.0
3090,Felix da Housecat,0.004592662753820411
3091,Melanie,0.0048147658536585375
3092,Carl Thomas,0.0
3093,Luther Allison,0.02857919918443675
3094,Jimmy Dawkins,0.0007384216308592073
3095,Eddie Henderson,0.0008149761966547688
3096,Ferrante & Teicher,0.0014156558402241906
3097,Finley Quaye,0.0
3098,Abbey Lincoln,0.003815475008905663
3099,Fall Out Boy,0.003310971192834551
3100,Rites of Spring,0.010821007029671799
3101,Strung Out,0.00808651687840643
3102,Jets to Brazil,0.0032841889713466532
3103,Lyle Mays,0.0014478298365927142
3104,Annette Peacock,0.0017423128502640564
3105,Eliane Elias,0.0004032641567796857
3106,Marian McPartland,0.0049050828770860495
3107,Bill Justis,0.001097525678652878
3108,Eddie Santiago,0.0004708953727947257
3109,Easy Star All-Stars,4.292550514347955e-05
3110,Elephant Man,0.0
3111,Mad Cobra,0.0026748699186991873
3112,Joe South,0.001069947967479675
3113,Dodgy,0.0
3114,Franz Ferdinand,0.0021398959349593497
3115,Ned's Atomic Dustbin,0.004279791869918699
3116,The Monochrome Set,0.003235359036788695
3117,Neutral Milk Hotel,0.006528190777393951
3118,Charlie Palmieri,0.0005993880562425187
3119,Mon Rivera,0.002302402171077595
3120,Beny MorÃ©,0.006954661788617887
3121,Carl Butler,0.0014936693801155107
3122,Frank Morgan,0.0014039562051807847
3123,Firefall,0.0
3124,Ugly Kid Joe,0.00023752284043382206
3125,Jesse Winchester,0.0021398959349593497
3126,Tuxedomoon,0.0013916879311670419
3127,Edwin McCain,0.005430818903493423
3128,James Spaulding,0.0
3129,The Heartbeats,0.0005349739837398372
3130,World Party,0.0016049219512195123
3131,Eddie Vedder,0.0006314959728460474
3132,Bono,0.001771776977094202
3133,Firehouse,0.0
3134,Franz Waxman,0.0032098439024390245
3135,Victor Young,0.001310977459763137
3136,Unearth,0.001069947967479675
3137,Poison the Well,0.0006388458646337169
3138,Lamb of God,0.0006121946285009842
3139,The Dillinger Escape Plan,0.001069947967479675
3140,Dispatch,0.005088177261519974
3141,M83,0.0058005274075530674
3142,MFSB,0.004279791869918699
3143,First Choice,0.003007119426903878
3144,George Russell,0.007016143780592663
3145,Disturbed,0.00021034861473608616
3146,Life of Agony,0.0005349739837398372
3147,Prong,0.0007179169994535673
3148,D.R.I.,0.004741731279719602
3149,Ibrahim Ferrer,0.003744817886178862
3150,Cachao,0.004307369581091902
3151,Gabby Pahinui,0.0010759512288754706
3152,Rise Against,0.0006472723357833847
3153,MDC,0.002788941360370163
3154,Cap'n Jazz,0.0005349739837398372
3155,Anti-Flag,0.0028834003765477677
3156,Jeri Southern,0.0016741664554404264
3157,Ruth Cameron,0.0008749347324628832
3158,Riders in the Sky,1.930439782124213e-05
3159,Elisa,0.0005349739837398372
3160,Right Said Fred,0.0022035343194714892
3161,Laid Back,0.0005349739837398372
3162,Divine,0.08664148178763617
3163,Leon Ware,0.0037561734143090044
3164,Nile Rodgers,0.001975850303518151
3165,The Style Council,0.0010994727305908018
3166,Gino Vannelli,0.003744817886178862
3167,Charlie Robison,0.0013685296638973165
3168,Joe Zawinul,0.00016304121006238987
3169,Faster Pussycat,0.0
3170,August Burns Red,0.00024143270307732813
3171,Killswitch Engage,0.0022314252113300823
3172,Don Chezina,0.0
3173,Jon Hassell,0.00269900041597574
3174,Yma Sumac,0.0028980264328552293
3175,Little Jimmy Scott,0.00994343786865083
3176,Carlos Ponce,0.00019173993715628588
3177,Phil Collins,0.004365870709305907
3178,Don Carlos,0.0
3179,The Pioneers,0.0029387049473564237
3180,The Uniques,0.0035025593105756183
3181,Fischerspooner,0.0
3182,John Foxx,0.0018133408133173489
3183,Tom Tom Club,0.0048147658536585375
3184,Gina X Performance,0.0032622455165633264
3185,Clan of Xymox,0.0022076488214850297
3186,Eloy,0.0002538262648255182
3187,Camel,0.0021398959349593497
3188,Jane Child,0.0
3189,The Edge,0.004990399414659923
3190,Tom Verlaine,0.0032098439024390245
3191,Ultra Vivid Scene,0.0010944148837900792
3192,Altered Images,0.0009084719739203114
3193,The Dave Brubeck Quartet,0.0007923021225328016
3194,Pat Metheny Group,4.869222799589237e-05
3195,John Coltrane Quartet,0.0012713586979931626
3196,Miles Davis Quintet,0.0034898962481478956
3197,Thelonious Monk Quartet,0.0006120362375835544
3198,Stacy Lattisaw,0.0008698930892419703
3199,Staind,0.0017323992247107948
3200,Fred Eaglesmith,0.0002580785971257562
3201,Edie Brickell,0.00022521797458115674
3202,Ritchie Valens,0.010814917082344198
3203,Flaco JimÃ©nez,0.004261429892410836
3204,Jason Becker,0.0014269576803628986
3205,Pat Metheny,0.0035931801401118545
3206,Eileen Farrell,0.0
3207,Tortoise,0.0045773652350203625
3208,Graham Parker & the Rumour,0.0
3209,Dave Grohl,0.0029534228705910136
3210,Peter Criss,0.0014387107771547006
3211,Bryan Ferry,0.008157819436954355
3212,Lord Creator,0.0016049219512195123
3213,Eric Donaldson,0.0013900572499964494
3214,Hopeton Lewis,0.0009197613619244293
3215,The Paragons,0.005229735481579449
3216,Flaw,0.0
3217,Caron Wheeler,0.0005349739837398372
3218,Ray LaMontagne,0.0034130685242875856
3219,Keb' Mo',0.0029553821809726087
3220,James McMurtry,0.0016985714832262805
3221,Brian Hyland,0.0005695593991843096
3222,David Cassidy,0.0012059931779449693
3223,Fine Young Cannibals,0.0006754132473141941
3224,DÃ³nal Lunny,0.0010660935370669215
3225,John Cafferty,0.0019161525672811567
3226,Flipper,0.0038422925086922877
3227,Roger McGuinn,0.007250020633701568
3228,Emerson Drive,0.001939603893145979
3229,Exile,0.0031680321508714346
3230,Sawyer Brown,0.003870344161860686
3231,Great Big Sea,0.0
3232,Hothouse Flowers,0.0021398959349593497
3233,Donald Harrison,0.0007759293437150394
3234,Greater Vision,0.00032072801476189586
3235,Unsane,0.0026748699186991873
3236,RX Bandits,0.0009410928649258076
3237,Maceo Parker,0.0005349739837398372
3238,French Kicks,0.0005349739837398372
3239,Elvis Costello & the Attractions,0.0016790341549985156
3240,Penguin Cafe Orchestra,0.0021398959349593497
3241,David Lanz,0.001069947967479675
3242,Green Jelly,0.0005498235205254081
3243,Arcade Fire,0.0009118148605223814
3244,Phosphorescent,0.0018871794317845481
3245,Jim Ford,0.0024115695957651934
3246,Fun Boy Three,0.0015839746600014078
3247,Mac Davis,0.0011078273121923417
3248,Voodoo Glow Skulls,0.0023236679157311634
3249,Voivod,0.003744817886178862
3250,Donny Osmond,0.0005510609819242056
3251,Deadsy,0.00034123475990365844
3252,Godhead,0.0005349739837398372
3253,Dos,0.0002786048967129903
3254,Flogging Molly,0.001977539484881433
3255,Angelic Upstarts,0.0053983404614831145
3256,Funeral for a Friend,0.000726909055724703
3257,Buckwheat Zydeco,0.007627175649047222
3258,Sean Paul,0.001069947967479675
3259,Floetry,0.0
3260,Eric Johnson,0.0
3261,Billy Gibbons,0.0005349739837398372
3262,Bud Shank,0.001069947967479675
3263,Phil Woods,0.003324935700130051
3264,John Parr,0.0020666181037029626
3265,Foxy Brown,0.00019304397821242003
3266,Eric Serra,0.00034015548634915477
3267,Lee Roy Parnell,0.0018129512146409167
3268,Martha Raye,0.002834854709941355
3269,Helen Forrest,0.005349739837398375
3270,Helen O'Connell,0.0032098439024390245
3271,John Taylor,0.0003170689858115666
3272,Frank Butler,0.0
3273,George Winston,0.004944087115579627
3274,Beres Hammond,0.001069947967479675
3275,LeftÃ¶ver Crack,0.0002003788541104554
3276,Dave Grusin,0.006905085119857775
3277,Wang Chung,0.0006500034928277906
3278,Wall of Voodoo,0.0
3279,Art Pepper,0.003821793542747284
3280,Chico Hamilton,0.002287896318255539
3281,Galactic,0.0003117544546359336
3282,Warne Marsh,0.00099595853946654
3283,John Travolta,0.0002815935719639578
3284,Cassie,0.0
3285,Cassius,0.0005349739837398372
3286,Madeleine Peyroux,0.000812509040530165
3287,Deicide,0.0013626633756162686
3288,Lee Ann Womack,0.0026748699186991873
3289,Garbage,0.0016324996623927153
3290,Grace Slick,0.002216206021070768
3291,Judy Henske,0.0024134689111479776
3292,Focus,0.0025694340297134624
3293,AmÃ¡lia Rodrigues,0.0023477341978238564
3294,CesÃ¡ria Ã‰vora,0.0
3295,Dazz Band,2.7577711173202997e-05
3296,Ernest Ranglin,0.001746787267966505
3297,Dorothy Loudon,0.0
3298,The Flying Luttenbachers,0.0
3299,Della Reese,0.0006039331482697132
3300,Ed Bruce,0.0035443524295410687
3301,Gretchen Wilson,0.0019304397821239385
3302,Willie ColÃ³n,0.003812915930498613
3303,Javier SolÃ­s,0.0016049219512195123
3304,Jorge Negrete,0.0008605288641394971
3305,JosÃ© Alfredo JimÃ©nez,0.0010886890965471781
3306,Los Alegres de TerÃ¡n,0.0006292230605961534
3307,Pedro Infante,0.0021398959349593497
3308,Gene Loves Jezebel,0.0007668209618602446
3309,Dee Clark,0.0002945939428295877
3310,Warren Haynes,0.00012536527926656403
3311,Duane Allman,0.0023076028910313895
3312,The Dream Syndicate,0.006519233808676687
3313,Changing Faces,0.0007549628329326799
3314,Esquerita,0.0016049219512195123
3315,Halifax,0.0
3316,Dougie MacLean,0.0032485531986695747
3317,Chantal Kreviazuk,0.0005349739837398372
3318,"Johnny ""Hammond"" Smith",0.0
3319,Ernestine Anderson,0.0016049219512195123
3320,Destruction,0.000472172835928742
3321,Drive-By Truckers,0.055570360956064276
3322,Donna the Buffalo,0.002301100392587125
3323,Red Garland,0.0024684443560964607
3324,Ty Herndon,0.00020130024106141363
3325,Jon Hendricks,0.003744817886178862
3326,General Public,0.0006878004664913365
3327,Westlife,0.0026748699186991873
3328,East 17,0.0024896451682708967
3329,Nouvelle Vague,0.0
3330,Charles & Eddie,0.0018052520743512108
3331,Derek Trucks,0.0014398937438892471
3332,Elvin Bishop,0.003349284907007096
3333,Ginger Baker,0.003800492805012876
3334,Max Richter,0.0
3335,Arvo PÃ¤rt,0.0024249461143405304
3336,"Huey ""Piano"" Smith",0.0032591774703671105
3337,Wet,0.0
3338,Wet Wet Wet,0.0
3339,Wheatus,0.0
3340,Charles Earland,8.404286942714686e-05
3341,Amy Millan,0.0
3342,The Vaselines,0.0021506206004155955
3343,Charlie Chaplin,0.0005655623716750907
3344,DragonForce,0.00011027061492094778
3345,Savatage,0.001069947967479675
3346,Overkill,0.0005915878427348259
3347,Helloween,0.0026748699186991873
3348,Seefeel,0.001069947967479675
3349,Tycho,0.000943759133131063
3350,Zero 7,0.0005349739837398372
3351,Casino Versus Japan,0.004533442575767656
3352,Dramarama,0.00014556135353671604
3353,Type O Negative,0.0032098439024390245
3354,Alien Sex Fiend,0.00607327695870913
3355,Charles Lloyd,0.0031410731625386434
3356,Des'ree,0.00012606205976208282
3357,Moe Bandy,0.003392965282422329
3358,DeVotchKa,0.0005349739837398372
3359,Dub Pistols,0.0
3360,Junior Kimbrough,0.0032098439024390245
3361,Tyrone Davis,0.0033830350624375538
3362,Linda Perhacs,0.0032098439024390245
3363,Vetiver,5.115340432766827e-05
3364,Norman Greenbaum,0.0005993219764773107
3365,Ian Matthews,0.0042328975337633384
3366,Ghost,0.0016049219512195123
3367,Rita Coolidge,0.0012261116763585354
3368,Drake Bell,0.00034153495368218997
3369,Joe Brown,0.0015465415868693333
3370,Lou Ann Barton,0.0
3371,Eros Ramazzotti,0.003825392347877247
3372,Lou Bega,7.509018986689953e-05
3373,Wesley Willis,0.06409938756491554
3374,The Contours,0.002797802313475813
3375,Donna Fargo,0.0007118295804129156
3376,Jamie Foxx,0.0
3377,Johnny Gill,0.001069947967479675
3378,Jon B.,0.002835621043334514
3379,Vanessa Williams,0.003948586529847527
3380,David Lindley,0.0034162032864799396
3381,Alfred Newman,0.003610982803624631
3382,Percy Heath,0.0012621294479431956
3383,Dianne Reeves,0.0016049219512195123
3384,Jamie Cullum,3.466506752139736e-05
3385,Diana Krall,0.0021398959349593497
3386,Michael Franks,0.0048147658536585375
3387,Norah Jones,0.0026936414278273583
3388,Ricochet,0.000597540434638519
3389,The Silhouettes,0.0005349739837398372
3390,Danny & the Juniors,0.0005349739837398372
3391,Johnny Griffin,0.0021398959349593497
3392,David Guetta,0.0
3393,David Morales,0.005121216727745401
3394,Roger Sanchez,0.0011093275182656348
3395,Utah Saints,0.0021398959349593497
3396,Roy Clark,0.0038834645621509886
3397,U.K.,0.0005349739837398372
3398,Dimmu Borgir,0.002539062805037439
3399,Mayhem,0.003369125970022727
3400,Ralph McTell,0.0005349739837398372
3401,Charlie Sexton,0.0026748699186991873
3402,Rilo Kiley,0.0008715611565587012
3403,Wilco,0.0033275773376647447
3404,Lone Justice,0.0020960575782209482
3405,Neko Case,0.001069947967479675
3406,Ciara,0.0005349739837398372
3407,K.P. & Envyi,0.0005349739837398372
3408,Carla Bruni,0.0002966493583695204
3409,John Conlee,0.0005349739837398372
3410,Dido,0.0
3411,Djivan Gasparyan,0.0005349739837398372
3412,M. Ward,0.0005349739837398372
3413,Grandaddy,0.002811726625541366
3414,Chris Isaak,0.003754002678691825
3415,Ringo Starr,0.0026748699186991873
3416,John D. Loudermilk,0.0022509204567383186
3417,Life Without Buildings,0.0004847160331403335
3418,Scritti Politti,0.004976506471931506
3419,Umphrey's McGee,1.2065248638276252e-05
3420,moe.,0.0005349739837398372
3421,Jonathan Butler,0.0008988339142097514
3422,The Silvertones,0.0005349739837398372
3423,Pixinguinha,0.0026748699186991873
3424,Dalva de Oliveira,0.0034737995367567203
3425,Clannad,0.004336184144976482
3426,Jane Olivor,0.00011363828142438945
3427,Uncle Kracker,0.0024659864241617264
3428,Little River Band,0.001069947967479675
3429,Judge,0.0005637113761124379
