,Source,Target,Type,Id,Weight,color
24807,1057,565,Directed,24807,1,u
24808,1057,568,Directed,24808,1,u
24809,1057,570,Directed,24809,1,u
24810,1057,614,Directed,24810,1,u
24811,1057,621,Directed,24811,1,u
24812,1057,679,Directed,24812,1,u
24813,1057,697,Directed,24813,1,u
24814,1057,701,Directed,24814,1,u
24815,1057,703,Directed,24815,1,u
24816,1057,734,Directed,24816,1,u
24817,1057,795,Directed,24817,1,u
24818,1057,796,Directed,24818,1,u
24819,1057,918,Directed,24819,1,u
24820,1057,1027,Directed,24820,1,u
24821,1057,1029,Directed,24821,1,u
24822,1057,1052,Directed,24822,1,u
24823,1057,1115,Directed,24823,1,u
24824,1057,1205,Directed,24824,1,u
24825,1057,1206,Directed,24825,1,u
24826,1057,1210,Directed,24826,1,u
24827,1057,1211,Directed,24827,1,u
24828,1057,1407,Directed,24828,1,u
24829,1057,1414,Directed,24829,1,u
24830,1057,1418,Directed,24830,1,u
24831,1057,1423,Directed,24831,1,u
24832,1057,1427,Directed,24832,1,u
24833,1057,1447,Directed,24833,1,u
24834,1057,1453,Directed,24834,1,u
24835,1057,1454,Directed,24835,1,u
24836,1057,1513,Directed,24836,1,u
24837,1057,1518,Directed,24837,1,u
24838,1057,1687,Directed,24838,1,u
24839,1057,1759,Directed,24839,1,u
24840,1057,1780,Directed,24840,1,u
24841,1057,1844,Directed,24841,1,u
24842,1057,2081,Directed,24842,1,u
24843,1057,2160,Directed,24843,1,u
24844,1057,2165,Directed,24844,1,u
24845,1057,2232,Directed,24845,1,u
24846,1057,2237,Directed,24846,1,u
24847,1057,2324,Directed,24847,1,u
24848,1057,2456,Directed,24848,1,u
24849,1057,2659,Directed,24849,1,u
24850,1057,2717,Directed,24850,1,u
24851,1057,2825,Directed,24851,1,u
24852,1057,3030,Directed,24852,1,u
24853,1057,3357,Directed,24853,1,u
24854,1057,3542,Directed,24854,1,u
24855,1057,3622,Directed,24855,1,u
24856,1057,3734,Directed,24856,1,u
24857,1057,4195,Directed,24857,1,u
24858,1057,4314,Directed,24858,1,u
24859,1057,4476,Directed,24859,1,u
24860,1057,4859,Directed,24860,1,u
24861,1057,4889,Directed,24861,1,u
24862,1057,5209,Directed,24862,1,u
24863,1057,5391,Directed,24863,1,u
24864,1058,487,Directed,24864,1,u
24865,1058,489,Directed,24865,1,u
24866,1058,1052,Directed,24866,1,u
24867,1058,1423,Directed,24867,1,u
24868,1058,1424,Directed,24868,1,u
24869,1058,1427,Directed,24869,1,u
24870,1058,1758,Directed,24870,1,u
24871,1058,1759,Directed,24871,1,u
24872,1058,2208,Directed,24872,1,u
24873,1058,2714,Directed,24873,1,u
24874,1058,2993,Directed,24874,1,u
24875,1058,3569,Directed,24875,1,u
24876,1058,3685,Directed,24876,1,u
24877,1058,3859,Directed,24877,1,u
24878,1058,3982,Directed,24878,1,u
24879,1058,3983,Directed,24879,1,u
24880,1058,4092,Directed,24880,1,u
24881,1058,4192,Directed,24881,1,u
24882,1058,4461,Directed,24882,1,u
24883,1058,5116,Directed,24883,1,u
24884,1058,5410,Directed,24884,1,u
24885,1058,5537,Directed,24885,1,u
24886,1059,1052,Directed,24886,1,u
24887,1060,1052,Directed,24887,1,u
24888,1061,494,Directed,24888,1,u
24889,1061,566,Directed,24889,1,u
24890,1061,569,Directed,24890,1,u
24891,1061,620,Directed,24891,1,u
24892,1061,1052,Directed,24892,1,u
24893,1061,1053,Directed,24893,1,u
24894,1061,1054,Directed,24894,1,u
24895,1061,1055,Directed,24895,1,u
24896,1061,1058,Directed,24896,1,u
24897,1061,1059,Directed,24897,1,u
24898,1061,1068,Directed,24898,1,u
24899,1061,1427,Directed,24899,1,u
24900,1061,1844,Directed,24900,1,u
24901,1061,2160,Directed,24901,1,u
24902,1061,2165,Directed,24902,1,u
24903,1061,2208,Directed,24903,1,u
24904,1061,2233,Directed,24904,1,u
24905,1061,2667,Directed,24905,1,u
24906,1061,3228,Directed,24906,1,u
24907,1061,3230,Directed,24907,1,u
24908,1061,3388,Directed,24908,1,u
24909,1061,3604,Directed,24909,1,u
24910,1061,3621,Directed,24910,1,u
24911,1061,3649,Directed,24911,1,u
24912,1061,3796,Directed,24912,1,u
24913,1061,3983,Directed,24913,1,u
24914,1061,4000,Directed,24914,1,u
24915,1061,4192,Directed,24915,1,u
24916,1061,4451,Directed,24916,1,u
24917,1061,5199,Directed,24917,1,u
24918,1061,5362,Directed,24918,1,u
24919,1062,60,Directed,24919,1,u
24920,1062,69,Directed,24920,1,u
24921,1062,174,Directed,24921,1,u
24922,1062,305,Directed,24922,1,u
24923,1062,312,Directed,24923,1,u
24924,1062,365,Directed,24924,1,u
24925,1062,535,Directed,24925,1,u
24926,1062,564,Directed,24926,1,u
24927,1062,568,Directed,24927,1,u
24928,1062,621,Directed,24928,1,u
24929,1062,626,Directed,24929,1,u
24930,1062,678,Directed,24930,1,u
24931,1062,715,Directed,24931,1,u
24932,1062,734,Directed,24932,1,u
24933,1062,795,Directed,24933,1,u
24934,1062,816,Directed,24934,1,u
24935,1062,828,Directed,24935,1,u
24936,1062,1027,Directed,24936,1,u
24937,1062,1052,Directed,24937,1,u
24938,1062,1071,Directed,24938,1,u
24939,1062,1206,Directed,24939,1,u
24940,1062,1365,Directed,24940,1,u
24941,1062,1448,Directed,24941,1,u
24942,1062,1760,Directed,24942,1,u
24943,1062,1762,Directed,24943,1,u
24944,1062,2051,Directed,24944,1,u
24945,1062,2232,Directed,24945,1,u
24946,1062,2324,Directed,24946,1,u
24947,1062,2443,Directed,24947,1,u
24948,1062,2458,Directed,24948,1,u
24949,1062,2717,Directed,24949,1,u
24950,1062,2898,Directed,24950,1,u
24951,1062,3357,Directed,24951,1,u
24952,1062,3415,Directed,24952,1,u
24953,1062,3561,Directed,24953,1,u
24954,1062,3685,Directed,24954,1,u
24955,1062,3982,Directed,24955,1,u
24956,1062,4073,Directed,24956,1,u
24957,1062,4080,Directed,24957,1,u
24958,1062,4301,Directed,24958,1,u
24959,1062,4314,Directed,24959,1,u
24960,1062,4459,Directed,24960,1,u
24961,1063,4294,Directed,24961,1,j
24962,1063,4307,Directed,24962,1,j
24963,1064,225,Directed,24963,1,u
24964,1064,257,Directed,24964,1,u
24965,1064,1063,Directed,24965,1,u
24966,1064,1532,Directed,24966,1,u
24967,1064,1580,Directed,24967,1,u
24968,1064,2617,Directed,24968,1,u
24969,1065,298,Directed,24969,1,d
24970,1065,443,Directed,24970,1,d
24971,1065,549,Directed,24971,1,d
24972,1065,857,Directed,24972,1,d
24973,1065,1063,Directed,24973,1,d
24974,1065,1201,Directed,24974,1,d
24975,1065,2135,Directed,24975,1,d
24976,1065,2868,Directed,24976,1,d
24977,1066,459,Directed,24977,1,u
24978,1066,1063,Directed,24978,1,u
24979,1066,1446,Directed,24979,1,u
24980,1066,1452,Directed,24980,1,u
24981,1066,2360,Directed,24981,1,u
24982,1066,2646,Directed,24982,1,u
24983,1066,3189,Directed,24983,1,u
24984,1066,5115,Directed,24984,1,u
24985,1067,7,Directed,24985,1,u
24986,1067,1063,Directed,24986,1,u
24987,1067,1306,Directed,24987,1,u
24988,1067,3444,Directed,24988,1,u
24989,1068,490,Directed,24989,1,u
24990,1068,1053,Directed,24990,1,u
24991,1068,3228,Directed,24991,1,u
24992,1068,3621,Directed,24992,1,u
24993,1068,3982,Directed,24993,1,u
24994,1068,3983,Directed,24994,1,u
24995,1069,565,Directed,24995,1,v
24996,1069,566,Directed,24996,1,v
24997,1069,1054,Directed,24997,1,v
24998,1069,1061,Directed,24998,1,v
24999,1069,1068,Directed,24999,1,v
25000,1069,2160,Directed,25000,1,v
25001,1069,2783,Directed,25001,1,v
25002,1069,3230,Directed,25002,1,v
25003,1069,3621,Directed,25003,1,v
25004,1069,3685,Directed,25004,1,v
25005,1069,3983,Directed,25005,1,v
25006,1071,148,Directed,25006,1,u
25007,1071,534,Directed,25007,1,u
25008,1071,562,Directed,25008,1,u
25009,1071,575,Directed,25009,1,u
25010,1071,621,Directed,25010,1,u
25011,1071,677,Directed,25011,1,u
25012,1071,786,Directed,25012,1,u
25013,1071,795,Directed,25013,1,u
25014,1071,796,Directed,25014,1,u
25015,1071,864,Directed,25015,1,u
25016,1071,1059,Directed,25016,1,u
25017,1071,1070,Directed,25017,1,u
25018,1071,1206,Directed,25018,1,u
25019,1071,1393,Directed,25019,1,u
25020,1071,1447,Directed,25020,1,u
25021,1071,1448,Directed,25021,1,u
25022,1071,1789,Directed,25022,1,u
25023,1071,1838,Directed,25023,1,u
25024,1071,2000,Directed,25024,1,u
25025,1071,2322,Directed,25025,1,u
25026,1071,2369,Directed,25026,1,u
25027,1071,2716,Directed,25027,1,u
25028,1071,2717,Directed,25028,1,u
25029,1071,3123,Directed,25029,1,u
25030,1071,3321,Directed,25030,1,u
25031,1071,3403,Directed,25031,1,u
25032,1071,3404,Directed,25032,1,u
25033,1071,3492,Directed,25033,1,u
25034,1071,3560,Directed,25034,1,u
25035,1071,3766,Directed,25035,1,u
25036,1071,3767,Directed,25036,1,u
25037,1071,3883,Directed,25037,1,u
25038,1071,4080,Directed,25038,1,u
25039,1071,4153,Directed,25039,1,u
25040,1071,4314,Directed,25040,1,u
25041,1071,4690,Directed,25041,1,u
25042,1071,4888,Directed,25042,1,u
25043,1072,54,Directed,25043,1,u
25044,1072,60,Directed,25044,1,u
25045,1072,109,Directed,25045,1,u
25046,1072,268,Directed,25046,1,u
25047,1072,364,Directed,25047,1,u
25048,1072,685,Directed,25048,1,u
25049,1072,688,Directed,25049,1,u
25050,1072,691,Directed,25050,1,u
25051,1072,699,Directed,25051,1,u
25052,1072,909,Directed,25052,1,u
25053,1072,1070,Directed,25053,1,u
25054,1072,1364,Directed,25054,1,u
25055,1072,1702,Directed,25055,1,u
25056,1072,1769,Directed,25056,1,u
25057,1072,2214,Directed,25057,1,u
25058,1072,2266,Directed,25058,1,u
25059,1072,2273,Directed,25059,1,u
25060,1072,2277,Directed,25060,1,u
25061,1072,2569,Directed,25061,1,u
25062,1072,2648,Directed,25062,1,u
25063,1072,3400,Directed,25063,1,u
25064,1072,4155,Directed,25064,1,u
25065,1072,4346,Directed,25065,1,u
25066,1072,4776,Directed,25066,1,u
25067,1072,4977,Directed,25067,1,u
25068,1072,5190,Directed,25068,1,u
25069,1073,2279,Directed,25069,1,u
25070,1073,3040,Directed,25070,1,u
25071,1073,3443,Directed,25071,1,u
25072,1073,3949,Directed,25072,1,u
25073,1073,4280,Directed,25073,1,u
25074,1073,5027,Directed,25074,1,u
25075,1074,34,Directed,25075,1,u
25076,1074,243,Directed,25076,1,u
25077,1074,255,Directed,25077,1,u
25078,1074,261,Directed,25078,1,u
25079,1074,1073,Directed,25079,1,u
25080,1074,1603,Directed,25080,1,u
25081,1074,1804,Directed,25081,1,u
25082,1074,2280,Directed,25082,1,u
25083,1074,3147,Directed,25083,1,u
25084,1074,3344,Directed,25084,1,u
25085,1074,3398,Directed,25085,1,u
25086,1074,3399,Directed,25086,1,u
25087,1074,3949,Directed,25087,1,u
25088,1074,4006,Directed,25088,1,u
25089,1074,4492,Directed,25089,1,u
25090,1074,4747,Directed,25090,1,u
25091,1074,5017,Directed,25091,1,u
25092,1074,5027,Directed,25092,1,u
25093,1075,25,Directed,25093,1,u
25094,1075,58,Directed,25094,1,u
25095,1075,241,Directed,25095,1,u
25096,1075,243,Directed,25096,1,u
25097,1075,505,Directed,25097,1,u
25098,1075,1073,Directed,25098,1,u
25099,1075,1074,Directed,25099,1,u
25100,1075,1110,Directed,25100,1,u
25101,1075,2279,Directed,25101,1,u
25102,1075,2953,Directed,25102,1,u
25103,1075,3040,Directed,25103,1,u
25104,1076,248,Directed,25104,1,u
25105,1076,251,Directed,25105,1,u
25106,1076,411,Directed,25106,1,u
25107,1076,439,Directed,25107,1,u
25108,1076,504,Directed,25108,1,u
25109,1076,668,Directed,25109,1,u
25110,1076,1073,Directed,25110,1,u
25111,1076,1100,Directed,25111,1,u
25112,1076,1110,Directed,25112,1,u
25113,1076,1215,Directed,25113,1,u
25114,1076,1478,Directed,25114,1,u
25115,1076,1636,Directed,25115,1,u
25116,1076,1719,Directed,25116,1,u
25117,1076,2279,Directed,25117,1,u
25118,1076,2372,Directed,25118,1,u
25119,1076,2381,Directed,25119,1,u
25120,1076,2666,Directed,25120,1,u
25121,1076,2772,Directed,25121,1,u
25122,1076,3249,Directed,25122,1,u
25123,1076,3363,Directed,25123,1,u
25124,1076,4212,Directed,25124,1,u
25125,1077,1078,Directed,25125,1,u
25126,1077,1081,Directed,25126,1,u
25127,1077,2300,Directed,25127,1,u
25128,1077,2561,Directed,25128,1,u
25129,1077,2972,Directed,25129,1,u
25130,1077,3410,Directed,25130,1,u
25131,1077,3517,Directed,25131,1,u
25132,1077,3603,Directed,25132,1,u
25133,1077,3875,Directed,25133,1,u
25134,1077,4237,Directed,25134,1,u
25135,1077,4524,Directed,25135,1,u
25136,1077,4581,Directed,25136,1,u
25137,1077,4944,Directed,25137,1,u
25138,1077,5104,Directed,25138,1,u
25139,1079,447,Directed,25139,1,u
25140,1079,921,Directed,25140,1,u
25141,1079,1078,Directed,25141,1,u
25142,1079,2088,Directed,25142,1,u
25143,1079,2300,Directed,25143,1,u
25144,1079,2301,Directed,25144,1,u
25145,1079,3289,Directed,25145,1,u
25146,1079,3918,Directed,25146,1,u
25147,1079,3919,Directed,25147,1,u
25148,1080,1078,Directed,25148,1,u
25149,1080,2451,Directed,25149,1,u
25150,1080,3080,Directed,25150,1,u
25151,1080,3384,Directed,25151,1,u
25152,1080,3432,Directed,25152,1,u
25153,1080,3449,Directed,25153,1,u
25154,1080,3822,Directed,25154,1,u
25155,1080,3932,Directed,25155,1,u
25156,1080,4111,Directed,25156,1,u
25157,1080,4263,Directed,25157,1,u
25158,1080,4539,Directed,25158,1,u
25159,1080,4568,Directed,25159,1,u
25160,1080,4609,Directed,25160,1,u
25161,1080,4776,Directed,25161,1,u
25162,1080,4960,Directed,25162,1,u
25163,1080,4963,Directed,25163,1,u
25164,1080,5171,Directed,25164,1,u
25165,1080,5343,Directed,25165,1,u
25166,1080,5438,Directed,25166,1,u
25167,1081,1078,Directed,25167,1,u
25168,1081,2394,Directed,25168,1,u
25169,1081,2971,Directed,25169,1,u
25170,1081,3072,Directed,25170,1,u
25171,1081,3410,Directed,25171,1,u
25172,1081,3432,Directed,25172,1,u
25173,1081,3932,Directed,25173,1,u
25174,1081,3960,Directed,25174,1,u
25175,1081,4133,Directed,25175,1,u
25176,1081,4336,Directed,25176,1,u
25177,1081,4346,Directed,25177,1,u
25178,1081,4347,Directed,25178,1,u
25179,1081,4568,Directed,25179,1,u
25180,1081,4919,Directed,25180,1,u
25181,1081,4963,Directed,25181,1,u
25182,1081,4969,Directed,25182,1,u
25183,1081,5022,Directed,25183,1,u
25184,1081,5326,Directed,25184,1,u
25185,1081,5350,Directed,25185,1,u
25186,1081,5379,Directed,25186,1,u
25187,1081,5466,Directed,25187,1,u
25188,1081,5536,Directed,25188,1,u
25189,1082,780,Directed,25189,1,u
25190,1082,1078,Directed,25190,1,u
25191,1083,1078,Directed,25191,1,u
25192,1083,1816,Directed,25192,1,u
25193,1083,3432,Directed,25193,1,u
25194,1083,3688,Directed,25194,1,u
25195,1083,4860,Directed,25195,1,u
25196,1084,1078,Directed,25196,1,u
25197,1084,1184,Directed,25197,1,u
25198,1084,2088,Directed,25198,1,u
25199,1084,2466,Directed,25199,1,u
25200,1085,555,Directed,25200,1,u
25201,1085,575,Directed,25201,1,u
25202,1085,1078,Directed,25202,1,u
25203,1085,1184,Directed,25203,1,u
25204,1085,1627,Directed,25204,1,u
25205,1085,2300,Directed,25205,1,u
25206,1085,2591,Directed,25206,1,u
25207,1085,3086,Directed,25207,1,u
25208,1085,3817,Directed,25208,1,u
25209,1085,4355,Directed,25209,1,u
25210,1086,4,Directed,25210,1,u
25211,1086,109,Directed,25211,1,u
25212,1086,685,Directed,25212,1,u
25213,1086,687,Directed,25213,1,u
25214,1086,688,Directed,25214,1,u
25215,1086,698,Directed,25215,1,u
25216,1086,732,Directed,25216,1,u
25217,1086,827,Directed,25217,1,u
25218,1086,829,Directed,25218,1,u
25219,1086,946,Directed,25219,1,u
25220,1086,949,Directed,25220,1,u
25221,1086,968,Directed,25221,1,u
25222,1086,1150,Directed,25222,1,u
25223,1086,1210,Directed,25223,1,u
25224,1086,1296,Directed,25224,1,u
25225,1086,1403,Directed,25225,1,u
25226,1086,1653,Directed,25226,1,u
25227,1086,1753,Directed,25227,1,u
25228,1086,3400,Directed,25228,1,u
25229,1086,3790,Directed,25229,1,u
25230,1086,4477,Directed,25230,1,u
25231,1086,5323,Directed,25231,1,u
25232,1087,1885,Directed,25232,1,u
25233,1087,2057,Directed,25233,1,u
25234,1087,2142,Directed,25234,1,u
25235,1087,2319,Directed,25235,1,u
25236,1087,2536,Directed,25236,1,u
25237,1087,2539,Directed,25237,1,u
25238,1087,3385,Directed,25238,1,u
25239,1087,3668,Directed,25239,1,u
25240,1087,4998,Directed,25240,1,u
25241,1087,5091,Directed,25241,1,u
25242,1088,116,Directed,25242,1,u
25243,1088,117,Directed,25243,1,u
25244,1088,278,Directed,25244,1,u
25245,1088,533,Directed,25245,1,u
25246,1088,588,Directed,25246,1,u
25247,1088,624,Directed,25247,1,u
25248,1088,786,Directed,25248,1,u
25249,1088,1046,Directed,25249,1,u
25250,1088,1049,Directed,25250,1,u
25251,1088,1087,Directed,25251,1,u
25252,1088,1771,Directed,25252,1,u
25253,1088,1868,Directed,25253,1,u
25254,1088,1885,Directed,25254,1,u
25255,1088,1903,Directed,25255,1,u
25256,1088,2411,Directed,25256,1,u
25257,1088,2536,Directed,25257,1,u
25258,1088,2603,Directed,25258,1,u
25259,1088,2749,Directed,25259,1,u
25260,1088,3414,Directed,25260,1,u
25261,1088,3891,Directed,25261,1,u
25262,1088,4742,Directed,25262,1,u
25263,1089,316,Directed,25263,1,v
25264,1089,1087,Directed,25264,1,v
25265,1089,3173,Directed,25265,1,v
25266,1090,1087,Directed,25266,1,u
25267,1090,1977,Directed,25267,1,u
25268,1090,2794,Directed,25268,1,u
25269,1090,3867,Directed,25269,1,u
25270,1091,324,Directed,25270,1,u
25271,1091,327,Directed,25271,1,u
25272,1091,371,Directed,25272,1,u
25273,1091,425,Directed,25273,1,u
25274,1091,659,Directed,25274,1,u
25275,1091,981,Directed,25275,1,u
25276,1091,1087,Directed,25276,1,u
25277,1091,1097,Directed,25277,1,u
25278,1091,1172,Directed,25278,1,u
25279,1091,1173,Directed,25279,1,u
25280,1091,1257,Directed,25280,1,u
25281,1091,1735,Directed,25281,1,u
25282,1091,2059,Directed,25282,1,u
25283,1091,2064,Directed,25283,1,u
25284,1091,2118,Directed,25284,1,u
25285,1091,2256,Directed,25285,1,u
25286,1091,2341,Directed,25286,1,u
25287,1091,3237,Directed,25287,1,u
25288,1091,3263,Directed,25288,1,u
25289,1091,3355,Directed,25289,1,u
25290,1091,3435,Directed,25290,1,u
25291,1091,3663,Directed,25291,1,u
25292,1091,3728,Directed,25292,1,u
25293,1091,4622,Directed,25293,1,u
25294,1091,4704,Directed,25294,1,u
25295,1091,4711,Directed,25295,1,u
25296,1092,1087,Directed,25296,1,u
25297,1092,1172,Directed,25297,1,u
25298,1092,1868,Directed,25298,1,u
25299,1092,2536,Directed,25299,1,u
25300,1092,2588,Directed,25300,1,u
25301,1092,2800,Directed,25301,1,u
25302,1093,1087,Directed,25302,1,u
25303,1093,1172,Directed,25303,1,u
25304,1093,1173,Directed,25304,1,u
25305,1093,1486,Directed,25305,1,u
25306,1093,1532,Directed,25306,1,u
25307,1093,2064,Directed,25307,1,u
25308,1093,2245,Directed,25308,1,u
25309,1093,2538,Directed,25309,1,u
25310,1093,3276,Directed,25310,1,u
25311,1095,1094,Directed,25311,1,u
25312,1095,2514,Directed,25312,1,u
25313,1095,4197,Directed,25313,1,u
25314,1096,23,Directed,25314,1,u
25315,1096,273,Directed,25315,1,u
25316,1096,1094,Directed,25316,1,u
25317,1096,1098,Directed,25317,1,u
25318,1096,1605,Directed,25318,1,u
25319,1096,1719,Directed,25319,1,u
25320,1096,2139,Directed,25320,1,u
25321,1096,2488,Directed,25321,1,u
25322,1096,2494,Directed,25322,1,u
25323,1096,2538,Directed,25323,1,u
25324,1096,3001,Directed,25324,1,u
25325,1096,3207,Directed,25325,1,u
25326,1096,3611,Directed,25326,1,u
25327,1096,4693,Directed,25327,1,u
25328,1096,4749,Directed,25328,1,u
25329,1097,39,Directed,25329,1,u
25330,1097,840,Directed,25330,1,u
25331,1097,1094,Directed,25331,1,u
25332,1097,1098,Directed,25332,1,u
25333,1097,1107,Directed,25333,1,u
25334,1097,1140,Directed,25334,1,u
25335,1097,1154,Directed,25335,1,u
25336,1097,1736,Directed,25336,1,u
25337,1097,1900,Directed,25337,1,u
25338,1097,2272,Directed,25338,1,u
25339,1097,2514,Directed,25339,1,u
25340,1097,2538,Directed,25340,1,u
25341,1097,2945,Directed,25341,1,u
25342,1097,3001,Directed,25342,1,u
25343,1097,3611,Directed,25343,1,u
25344,1097,4112,Directed,25344,1,u
25345,1097,4585,Directed,25345,1,u
25346,1098,1094,Directed,25346,1,u
25347,1098,1122,Directed,25347,1,u
25348,1098,1719,Directed,25348,1,u
25349,1098,1900,Directed,25349,1,u
25350,1098,2538,Directed,25350,1,u
25351,1098,2539,Directed,25351,1,u
25352,1098,4517,Directed,25352,1,u
25353,1099,34,Directed,25353,1,u
25354,1099,234,Directed,25354,1,u
25355,1099,243,Directed,25355,1,u
25356,1099,247,Directed,25356,1,u
25357,1099,913,Directed,25357,1,u
25358,1099,1074,Directed,25358,1,u
25359,1099,1597,Directed,25359,1,u
25360,1099,1603,Directed,25360,1,u
25361,1099,1633,Directed,25361,1,u
25362,1099,1723,Directed,25362,1,u
25363,1099,3155,Directed,25363,1,u
25364,1099,4190,Directed,25364,1,u
25365,1100,31,Directed,25365,1,u
25366,1100,234,Directed,25366,1,u
25367,1100,245,Directed,25367,1,u
25368,1100,251,Directed,25368,1,u
25369,1100,1074,Directed,25369,1,u
25370,1100,1110,Directed,25370,1,u
25371,1100,1199,Directed,25371,1,u
25372,1100,2863,Directed,25372,1,u
25373,1100,2869,Directed,25373,1,u
25374,1100,3249,Directed,25374,1,u
25375,1100,5041,Directed,25375,1,u
25376,1101,31,Directed,25376,1,u
25377,1101,234,Directed,25377,1,u
25378,1101,4548,Directed,25378,1,u
25379,1102,234,Directed,25379,1,u
25380,1102,245,Directed,25380,1,u
25381,1102,247,Directed,25381,1,u
25382,1102,504,Directed,25382,1,u
25383,1102,1012,Directed,25383,1,u
25384,1102,1595,Directed,25384,1,u
25385,1102,1617,Directed,25385,1,u
25386,1102,1839,Directed,25386,1,u
25387,1102,3791,Directed,25387,1,u
25388,1102,4079,Directed,25388,1,u
25389,1103,490,Directed,25389,1,u
25390,1103,2297,Directed,25390,1,u
25391,1103,3594,Directed,25391,1,u
25392,1103,3877,Directed,25392,1,u
25393,1103,4195,Directed,25393,1,u
25394,1103,4524,Directed,25394,1,u
25395,1103,4599,Directed,25395,1,u
25396,1104,499,Directed,25396,1,u
25397,1104,691,Directed,25397,1,u
25398,1104,1029,Directed,25398,1,u
25399,1104,1103,Directed,25399,1,u
25400,1104,1106,Directed,25400,1,u
25401,1104,1614,Directed,25401,1,u
25402,1104,1755,Directed,25402,1,u
25403,1104,1757,Directed,25403,1,u
25404,1104,2426,Directed,25404,1,u
25405,1104,2716,Directed,25405,1,u
25406,1104,3494,Directed,25406,1,u
25407,1104,3925,Directed,25407,1,u
25408,1105,500,Directed,25408,1,u
25409,1105,702,Directed,25409,1,u
25410,1105,1077,Directed,25410,1,u
25411,1105,1103,Directed,25411,1,u
25412,1105,1238,Directed,25412,1,u
25413,1105,1755,Directed,25413,1,u
25414,1105,3876,Directed,25414,1,u
25415,1106,499,Directed,25415,1,u
25416,1106,1103,Directed,25416,1,u
25417,1106,1237,Directed,25417,1,u
25418,1106,2611,Directed,25418,1,u
25419,1107,1103,Directed,25419,1,u
25420,1107,1149,Directed,25420,1,u
25421,1107,1733,Directed,25421,1,u
25422,1107,2608,Directed,25422,1,u
25423,1107,2797,Directed,25423,1,u
25424,1107,2972,Directed,25424,1,u
25425,1107,3140,Directed,25425,1,u
25426,1107,3432,Directed,25426,1,u
25427,1107,3643,Directed,25427,1,u
25428,1107,3679,Directed,25428,1,u
25429,1107,3701,Directed,25429,1,u
25430,1107,3958,Directed,25430,1,u
25431,1107,3959,Directed,25431,1,u
25432,1107,4112,Directed,25432,1,u
25433,1107,4581,Directed,25433,1,u
25434,1107,4611,Directed,25434,1,u
25435,1107,4636,Directed,25435,1,u
25436,1107,5119,Directed,25436,1,u
25437,1108,34,Directed,25437,1,u
25438,1108,93,Directed,25438,1,u
25439,1108,243,Directed,25439,1,u
25440,1108,1109,Directed,25440,1,u
25441,1108,4982,Directed,25441,1,u
25442,1110,264,Directed,25442,1,u
25443,1110,1108,Directed,25443,1,u
25444,1110,1109,Directed,25444,1,u
25445,1110,1601,Directed,25445,1,u
25446,1110,1603,Directed,25446,1,u
25447,1110,1633,Directed,25447,1,u
25448,1110,1804,Directed,25448,1,u
25449,1110,1952,Directed,25449,1,u
25450,1110,3287,Directed,25450,1,u
25451,1110,3398,Directed,25451,1,u
25452,1110,3399,Directed,25452,1,u
25453,1110,4006,Directed,25453,1,u
25454,1110,4207,Directed,25454,1,u
25455,1110,5027,Directed,25455,1,u
25456,1111,114,Directed,25456,1,v
25457,1111,1112,Directed,25457,1,v
25458,1111,1224,Directed,25458,1,v
25459,1114,520,Directed,25459,1,u
25460,1114,3831,Directed,25460,1,u
25461,1115,271,Directed,25461,1,V
25462,1115,616,Directed,25462,1,V
25463,1115,1055,Directed,25463,1,V
25464,1115,1210,Directed,25464,1,V
25465,1115,1447,Directed,25465,1,V
25466,1115,1648,Directed,25466,1,V
25467,1115,1757,Directed,25467,1,V
25468,1115,4192,Directed,25468,1,V
25469,1115,4421,Directed,25469,1,V
25470,1115,4461,Directed,25470,1,V
25471,1115,4563,Directed,25471,1,V
25472,1116,71,Directed,25472,1,j
25473,1116,271,Directed,25473,1,j
25474,1116,1056,Directed,25474,1,j
25475,1116,1234,Directed,25475,1,j
25476,1116,1477,Directed,25476,1,j
25477,1116,1636,Directed,25477,1,j
25478,1116,1713,Directed,25478,1,j
25479,1116,2135,Directed,25479,1,j
25480,1116,2138,Directed,25480,1,j
25481,1116,2351,Directed,25481,1,j
25482,1116,2374,Directed,25482,1,j
25483,1116,2375,Directed,25483,1,j
25484,1116,2597,Directed,25484,1,j
25485,1116,3682,Directed,25485,1,j
25486,1116,4108,Directed,25486,1,j
25487,1116,4351,Directed,25487,1,j
25488,1116,4708,Directed,25488,1,j
25489,1117,63,Directed,25489,1,d
25490,1117,65,Directed,25490,1,d
25491,1117,271,Directed,25491,1,d
25492,1117,442,Directed,25492,1,d
25493,1117,651,Directed,25493,1,d
25494,1117,812,Directed,25494,1,d
25495,1117,1075,Directed,25495,1,d
25496,1117,1319,Directed,25496,1,d
25497,1117,1361,Directed,25497,1,d
25498,1117,1444,Directed,25498,1,d
25499,1117,2357,Directed,25499,1,d
25500,1117,3021,Directed,25500,1,d
25501,1117,3338,Directed,25501,1,d
25502,1118,63,Directed,25502,1,l
25503,1118,65,Directed,25503,1,l
25504,1118,271,Directed,25504,1,l
25505,1118,720,Directed,25505,1,l
25506,1118,812,Directed,25506,1,l
25507,1118,1324,Directed,25507,1,l
25508,1118,1439,Directed,25508,1,l
25509,1118,1509,Directed,25509,1,l
25510,1118,2135,Directed,25510,1,l
25511,1118,2137,Directed,25511,1,l
25512,1118,2138,Directed,25512,1,l
25513,1118,4351,Directed,25513,1,l
