,Source,Target,Type,Id,Weight
17378,2513,540,Directed,17378,1
17379,2513,4223,Directed,17379,1
17380,2513,4265,Directed,17380,1
17381,2514,440,Directed,17381,1
17382,2514,3086,Directed,17382,1
17383,2517,70,Directed,17383,1
17384,2517,344,Directed,17384,1
17385,2517,585,Directed,17385,1
17386,2517,603,Directed,17386,1
17387,2517,2773,Directed,17387,1
17388,2519,91,Directed,17388,1
17389,2519,753,Directed,17389,1
17390,2519,5083,Directed,17390,1
17391,2520,3764,Directed,17391,1
17392,2522,4328,Directed,17392,1
17393,2523,1942,Directed,17393,1
17394,2523,2670,Directed,17394,1
17395,2523,4212,Directed,17395,1
17396,2524,3889,Directed,17396,1
17397,2525,56,Directed,17397,1
17398,2525,91,Directed,17398,1
17399,2525,99,Directed,17399,1
17400,2525,124,Directed,17400,1
17401,2525,184,Directed,17401,1
17402,2525,482,Directed,17402,1
17403,2525,483,Directed,17403,1
17404,2525,544,Directed,17404,1
17405,2525,678,Directed,17405,1
17406,2525,745,Directed,17406,1
17407,2525,804,Directed,17407,1
17408,2525,842,Directed,17408,1
17409,2525,992,Directed,17409,1
17410,2525,1028,Directed,17410,1
17411,2525,1157,Directed,17411,1
17412,2525,1181,Directed,17412,1
17413,2525,1182,Directed,17413,1
17414,2525,1187,Directed,17414,1
17415,2525,1501,Directed,17415,1
17416,2525,1650,Directed,17416,1
17417,2525,1670,Directed,17417,1
17418,2525,1906,Directed,17418,1
17419,2525,1927,Directed,17419,1
17420,2525,2156,Directed,17420,1
17421,2525,2180,Directed,17421,1
17422,2525,2196,Directed,17422,1
17423,2525,2205,Directed,17423,1
17424,2525,2242,Directed,17424,1
17425,2525,2377,Directed,17425,1
17426,2525,2410,Directed,17426,1
17427,2525,2439,Directed,17427,1
17428,2525,2460,Directed,17428,1
17429,2525,2539,Directed,17429,1
17430,2525,2682,Directed,17430,1
17431,2525,2741,Directed,17431,1
17432,2525,2777,Directed,17432,1
17433,2525,2787,Directed,17433,1
17434,2525,2887,Directed,17434,1
17435,2525,3000,Directed,17435,1
17436,2525,3003,Directed,17436,1
17437,2525,3076,Directed,17437,1
17438,2525,3090,Directed,17438,1
17439,2525,3230,Directed,17439,1
17440,2525,3247,Directed,17440,1
17441,2525,3404,Directed,17441,1
17442,2525,3566,Directed,17442,1
17443,2525,3616,Directed,17443,1
17444,2525,3685,Directed,17444,1
17445,2525,3704,Directed,17445,1
17446,2525,3858,Directed,17446,1
17447,2525,3942,Directed,17447,1
17448,2525,4100,Directed,17448,1
17449,2525,4158,Directed,17449,1
17450,2525,4258,Directed,17450,1
17451,2525,4306,Directed,17451,1
17452,2525,4322,Directed,17452,1
17453,2525,4367,Directed,17453,1
17454,2525,4469,Directed,17454,1
17455,2525,4537,Directed,17455,1
17456,2525,4538,Directed,17456,1
17457,2525,4587,Directed,17457,1
17458,2525,4986,Directed,17458,1
17459,2525,5070,Directed,17459,1
17460,2525,5093,Directed,17460,1
17461,2525,5148,Directed,17461,1
17462,2525,5204,Directed,17462,1
17463,2525,5260,Directed,17463,1
17464,2525,5358,Directed,17464,1
17465,2525,5406,Directed,17465,1
17466,2525,5412,Directed,17466,1
17467,2525,5491,Directed,17467,1
17468,2526,228,Directed,17468,1
17469,2526,444,Directed,17469,1
17470,2526,524,Directed,17470,1
17471,2526,1224,Directed,17471,1
17472,2526,1225,Directed,17472,1
17473,2526,1494,Directed,17473,1
17474,2526,1643,Directed,17474,1
17475,2526,1778,Directed,17475,1
17476,2526,2419,Directed,17476,1
17477,2526,2850,Directed,17477,1
17478,2526,2879,Directed,17478,1
17479,2526,3128,Directed,17479,1
17480,2526,3135,Directed,17480,1
17481,2526,3227,Directed,17481,1
17482,2526,4534,Directed,17482,1
17483,2526,4725,Directed,17483,1
17484,2526,5089,Directed,17484,1
17485,2526,5295,Directed,17485,1
17486,2527,59,Directed,17486,1
17487,2527,148,Directed,17487,1
17488,2527,255,Directed,17488,1
17489,2527,347,Directed,17489,1
17490,2527,369,Directed,17490,1
17491,2527,392,Directed,17491,1
17492,2527,398,Directed,17492,1
17493,2527,524,Directed,17493,1
17494,2527,737,Directed,17494,1
17495,2527,787,Directed,17495,1
17496,2527,864,Directed,17496,1
17497,2527,874,Directed,17497,1
17498,2527,1027,Directed,17498,1
17499,2527,1123,Directed,17499,1
17500,2527,1275,Directed,17500,1
17501,2527,1430,Directed,17501,1
17502,2527,1442,Directed,17502,1
17503,2527,1523,Directed,17503,1
17504,2527,1694,Directed,17504,1
17505,2527,1878,Directed,17505,1
17506,2527,1995,Directed,17506,1
17507,2527,2288,Directed,17507,1
17508,2527,2350,Directed,17508,1
17509,2527,2616,Directed,17509,1
17510,2527,2727,Directed,17510,1
17511,2527,2977,Directed,17511,1
17512,2527,3328,Directed,17512,1
17513,2527,3335,Directed,17513,1
17514,2527,3360,Directed,17514,1
17515,2527,3444,Directed,17515,1
17516,2527,3445,Directed,17516,1
17517,2527,3511,Directed,17517,1
17518,2527,3654,Directed,17518,1
17519,2527,3671,Directed,17519,1
17520,2527,3676,Directed,17520,1
17521,2527,3863,Directed,17521,1
17522,2527,3899,Directed,17522,1
17523,2527,3904,Directed,17523,1
17524,2527,3922,Directed,17524,1
17525,2527,3982,Directed,17525,1
17526,2527,4042,Directed,17526,1
17527,2527,4237,Directed,17527,1
17528,2527,4641,Directed,17528,1
17529,2527,4665,Directed,17529,1
17530,2527,4750,Directed,17530,1
17531,2527,4789,Directed,17531,1
17532,2527,4800,Directed,17532,1
17533,2527,4835,Directed,17533,1
17534,2527,4883,Directed,17534,1
17535,2527,5180,Directed,17535,1
17536,2527,5228,Directed,17536,1
17537,2527,5344,Directed,17537,1
17538,2527,5455,Directed,17538,1
17539,2528,4836,Directed,17539,1
17540,2530,386,Directed,17540,1
17541,2530,934,Directed,17541,1
17542,2530,2168,Directed,17542,1
17543,2530,2211,Directed,17543,1
17544,2530,2312,Directed,17544,1
17545,2530,3169,Directed,17545,1
17546,2530,4259,Directed,17546,1
17547,2530,5093,Directed,17547,1
17548,2530,5404,Directed,17548,1
17549,2531,685,Directed,17549,1
17550,2531,1349,Directed,17550,1
17551,2531,1412,Directed,17551,1
17552,2531,2312,Directed,17552,1
17553,2531,4439,Directed,17553,1
17554,2531,5093,Directed,17554,1
17555,2531,5420,Directed,17555,1
17556,2532,259,Directed,17556,1
17557,2532,1758,Directed,17557,1
17558,2532,2205,Directed,17558,1
17559,2532,4301,Directed,17559,1
17560,2533,1542,Directed,17560,1
17561,2535,4421,Directed,17561,1
17562,2537,3072,Directed,17562,1
17563,2538,24,Directed,17563,1
17564,2538,175,Directed,17564,1
17565,2538,642,Directed,17565,1
17566,2538,842,Directed,17566,1
17567,2538,958,Directed,17567,1
17568,2538,1531,Directed,17568,1
17569,2538,1695,Directed,17569,1
17570,2538,2557,Directed,17570,1
17571,2538,3192,Directed,17571,1
17572,2538,3224,Directed,17572,1
17573,2538,3559,Directed,17573,1
17574,2538,3653,Directed,17574,1
17575,2538,3913,Directed,17575,1
17576,2538,4022,Directed,17576,1
17577,2538,4950,Directed,17577,1
17578,2538,4956,Directed,17578,1
17579,2538,5037,Directed,17579,1
17580,2538,5121,Directed,17580,1
17581,2538,5142,Directed,17581,1
17582,2538,5221,Directed,17582,1
17583,2538,5415,Directed,17583,1
17584,2539,89,Directed,17584,1
17585,2539,502,Directed,17585,1
17586,2539,600,Directed,17586,1
17587,2539,1736,Directed,17587,1
17588,2539,1921,Directed,17588,1
17589,2539,2230,Directed,17589,1
17590,2539,2393,Directed,17590,1
17591,2539,2871,Directed,17591,1
17592,2539,2919,Directed,17592,1
17593,2539,2927,Directed,17593,1
17594,2539,3197,Directed,17594,1
17595,2539,3369,Directed,17595,1
17596,2539,3513,Directed,17596,1
17597,2539,3948,Directed,17597,1
17598,2539,4141,Directed,17598,1
17599,2539,4161,Directed,17599,1
17600,2539,4325,Directed,17600,1
17601,2539,4355,Directed,17601,1
17602,2539,4986,Directed,17602,1
17603,2539,5143,Directed,17603,1
17604,2539,5231,Directed,17604,1
17605,2540,460,Directed,17605,1
17606,2540,1003,Directed,17606,1
17607,2540,2330,Directed,17607,1
17608,2540,2879,Directed,17608,1
17609,2540,3159,Directed,17609,1
17610,2540,3495,Directed,17610,1
17611,2541,2209,Directed,17611,1
17612,2541,2974,Directed,17612,1
17613,2541,3134,Directed,17613,1
17614,2541,3408,Directed,17614,1
17615,2541,4504,Directed,17615,1
17616,2542,1118,Directed,17616,1
17617,2542,2283,Directed,17617,1
17618,2545,753,Directed,17618,1
17619,2545,1348,Directed,17619,1
17620,2545,2620,Directed,17620,1
17621,2545,3276,Directed,17621,1
17622,2545,4024,Directed,17622,1
17623,2547,25,Directed,17623,1
17624,2547,35,Directed,17624,1
17625,2547,251,Directed,17625,1
17626,2547,485,Directed,17626,1
17627,2547,579,Directed,17627,1
17628,2547,1071,Directed,17628,1
17629,2547,1285,Directed,17629,1
17630,2547,1343,Directed,17630,1
17631,2547,1513,Directed,17631,1
17632,2547,1950,Directed,17632,1
17633,2547,2383,Directed,17633,1
17634,2547,2484,Directed,17634,1
17635,2547,2758,Directed,17635,1
17636,2547,3549,Directed,17636,1
17637,2547,3780,Directed,17637,1
17638,2547,4147,Directed,17638,1
17639,2547,4618,Directed,17639,1
17640,2547,4923,Directed,17640,1
17641,2547,4967,Directed,17641,1
17642,2548,2087,Directed,17642,1
17643,2548,4433,Directed,17643,1
17644,2548,5135,Directed,17644,1
17645,2548,5173,Directed,17645,1
17646,2548,5331,Directed,17646,1
17647,2551,99,Directed,17647,1
17648,2551,450,Directed,17648,1
17649,2551,544,Directed,17649,1
17650,2551,788,Directed,17650,1
17651,2551,1090,Directed,17651,1
17652,2551,1285,Directed,17652,1
17653,2551,1385,Directed,17653,1
17654,2551,1482,Directed,17654,1
17655,2551,1743,Directed,17655,1
17656,2551,1792,Directed,17656,1
17657,2551,1921,Directed,17657,1
17658,2551,2008,Directed,17658,1
17659,2551,2137,Directed,17659,1
17660,2551,2539,Directed,17660,1
17661,2551,2777,Directed,17661,1
17662,2551,3478,Directed,17662,1
17663,2551,3503,Directed,17663,1
17664,2551,3575,Directed,17664,1
17665,2551,3749,Directed,17665,1
17666,2551,3858,Directed,17666,1
17667,2551,3954,Directed,17667,1
17668,2551,4182,Directed,17668,1
17669,2551,4546,Directed,17669,1
17670,2551,4640,Directed,17670,1
17671,2551,5150,Directed,17671,1
17672,2551,5170,Directed,17672,1
17673,2551,5435,Directed,17673,1
17674,2554,523,Directed,17674,1
17675,2554,531,Directed,17675,1
17676,2554,790,Directed,17676,1
17677,2554,1026,Directed,17677,1
17678,2554,1071,Directed,17678,1
17679,2554,1447,Directed,17679,1
17680,2554,1628,Directed,17680,1
17681,2554,1814,Directed,17681,1
17682,2554,2075,Directed,17682,1
17683,2554,2484,Directed,17683,1
17684,2554,2860,Directed,17684,1
17685,2554,2867,Directed,17685,1
17686,2554,3242,Directed,17686,1
17687,2554,3427,Directed,17687,1
17688,2554,3549,Directed,17688,1
17689,2554,3619,Directed,17689,1
17690,2554,3838,Directed,17690,1
17691,2554,4085,Directed,17691,1
17692,2554,4458,Directed,17692,1
17693,2554,4796,Directed,17693,1
17694,2557,152,Directed,17694,1
17695,2557,637,Directed,17695,1
17696,2557,1695,Directed,17696,1
17697,2557,3224,Directed,17697,1
17698,2557,3653,Directed,17698,1
17699,2557,3913,Directed,17699,1
17700,2557,5037,Directed,17700,1
17701,2557,5121,Directed,17701,1
17702,2557,5142,Directed,17702,1
17703,2557,5221,Directed,17703,1
17704,2559,841,Directed,17704,1
17705,2559,1033,Directed,17705,1
17706,2559,1122,Directed,17706,1
17707,2559,1287,Directed,17707,1
17708,2559,1545,Directed,17708,1
17709,2559,2000,Directed,17709,1
17710,2559,3483,Directed,17710,1
17711,2560,56,Directed,17711,1
17712,2560,386,Directed,17712,1
17713,2560,819,Directed,17713,1
17714,2560,934,Directed,17714,1
17715,2560,1108,Directed,17715,1
17716,2560,1959,Directed,17716,1
17717,2560,1998,Directed,17717,1
17718,2560,3748,Directed,17718,1
17719,2560,4100,Directed,17719,1
17720,2560,4878,Directed,17720,1
17721,2564,90,Directed,17721,1
17722,2564,175,Directed,17722,1
17723,2564,339,Directed,17723,1
17724,2564,496,Directed,17724,1
17725,2564,619,Directed,17725,1
17726,2564,911,Directed,17726,1
17727,2564,1149,Directed,17727,1
17728,2564,1285,Directed,17728,1
17729,2564,1574,Directed,17729,1
17730,2564,1788,Directed,17730,1
17731,2564,2134,Directed,17731,1
17732,2564,2253,Directed,17732,1
17733,2564,2499,Directed,17733,1
17734,2564,2506,Directed,17734,1
17735,2564,3051,Directed,17735,1
17736,2564,3551,Directed,17736,1
17737,2564,3736,Directed,17737,1
17738,2564,3839,Directed,17738,1
17739,2564,3888,Directed,17739,1
17740,2564,4742,Directed,17740,1
17741,2564,4901,Directed,17741,1
17742,2564,5220,Directed,17742,1
17743,2564,5448,Directed,17743,1
17744,2566,534,Directed,17744,1
17745,2566,1692,Directed,17745,1
17746,2566,1930,Directed,17746,1
17747,2566,2093,Directed,17747,1
17748,2566,2127,Directed,17748,1
17749,2566,2221,Directed,17749,1
17750,2566,2433,Directed,17750,1
17751,2566,2556,Directed,17751,1
17752,2566,2871,Directed,17752,1
17753,2566,2979,Directed,17753,1
17754,2566,3493,Directed,17754,1
17755,2566,3513,Directed,17755,1
17756,2566,3636,Directed,17756,1
17757,2566,3826,Directed,17757,1
17758,2566,3994,Directed,17758,1
17759,2566,4063,Directed,17759,1
17760,2566,4324,Directed,17760,1
17761,2566,5018,Directed,17761,1
17762,2566,5491,Directed,17762,1
17763,2567,525,Directed,17763,1
17764,2568,3112,Directed,17764,1
17765,2568,3197,Directed,17765,1
17766,2568,4657,Directed,17766,1
17767,2568,4792,Directed,17767,1
17768,2569,4054,Directed,17768,1
17769,2571,1562,Directed,17769,1
17770,2571,2840,Directed,17770,1
17771,2571,3132,Directed,17771,1
17772,2571,4416,Directed,17772,1
17773,2571,5093,Directed,17773,1
17774,2571,5167,Directed,17774,1
17775,2571,5370,Directed,17775,1
17776,2572,3483,Directed,17776,1
17777,2572,5539,Directed,17777,1
17778,2573,1074,Directed,17778,1
17779,2573,2453,Directed,17779,1
17780,2573,2974,Directed,17780,1
17781,2578,12,Directed,17781,1
17782,2578,482,Directed,17782,1
17783,2578,763,Directed,17783,1
17784,2578,816,Directed,17784,1
17785,2578,851,Directed,17785,1
17786,2578,1143,Directed,17786,1
17787,2578,1464,Directed,17787,1
17788,2578,1568,Directed,17788,1
17789,2578,1669,Directed,17789,1
17790,2578,2010,Directed,17790,1
17791,2578,2074,Directed,17791,1
17792,2578,2646,Directed,17792,1
17793,2578,2849,Directed,17793,1
17794,2578,3001,Directed,17794,1
17795,2578,3456,Directed,17795,1
17796,2578,3976,Directed,17796,1
17797,2578,3986,Directed,17797,1
17798,2578,4031,Directed,17798,1
17799,2578,4086,Directed,17799,1
17800,2578,4570,Directed,17800,1
17801,2578,4600,Directed,17801,1
17802,2578,4610,Directed,17802,1
17803,2578,4637,Directed,17803,1
17804,2578,4893,Directed,17804,1
17805,2578,5533,Directed,17805,1
17806,2579,42,Directed,17806,1
17807,2579,577,Directed,17807,1
17808,2579,845,Directed,17808,1
17809,2579,1007,Directed,17809,1
17810,2579,1330,Directed,17810,1
17811,2579,1499,Directed,17811,1
17812,2579,1533,Directed,17812,1
17813,2579,2131,Directed,17813,1
17814,2579,2253,Directed,17814,1
17815,2579,2323,Directed,17815,1
17816,2579,2867,Directed,17816,1
17817,2579,3734,Directed,17817,1
17818,2579,4176,Directed,17818,1
17819,2579,4260,Directed,17819,1
17820,2579,4508,Directed,17820,1
17821,2579,4640,Directed,17821,1
17822,2579,4714,Directed,17822,1
17823,2579,5271,Directed,17823,1
17824,2580,939,Directed,17824,1
17825,2580,1707,Directed,17825,1
17826,2580,2138,Directed,17826,1
17827,2580,2409,Directed,17827,1
17828,2580,2525,Directed,17828,1
17829,2580,2595,Directed,17829,1
17830,2580,3518,Directed,17830,1
17831,2580,3747,Directed,17831,1
17832,2580,3780,Directed,17832,1
17833,2580,3855,Directed,17833,1
17834,2580,4119,Directed,17834,1
17835,2580,4147,Directed,17835,1
17836,2580,5055,Directed,17836,1
17837,2580,5420,Directed,17837,1
17838,2581,4,Directed,17838,1
17839,2581,583,Directed,17839,1
17840,2581,1055,Directed,17840,1
17841,2581,1476,Directed,17841,1
17842,2581,1852,Directed,17842,1
17843,2581,2069,Directed,17843,1
17844,2581,2850,Directed,17844,1
17845,2581,3311,Directed,17845,1
17846,2581,3792,Directed,17846,1
17847,2581,4015,Directed,17847,1
17848,2581,4105,Directed,17848,1
17849,2581,4111,Directed,17849,1
17850,2581,4591,Directed,17850,1
17851,2582,176,Directed,17851,1
17852,2582,966,Directed,17852,1
17853,2582,1233,Directed,17853,1
17854,2582,1421,Directed,17854,1
17855,2582,1559,Directed,17855,1
17856,2582,2364,Directed,17856,1
17857,2582,3822,Directed,17857,1
17858,2582,4601,Directed,17858,1
17859,2582,5162,Directed,17859,1
17860,2584,241,Directed,17860,1
17861,2584,678,Directed,17861,1
17862,2584,933,Directed,17862,1
17863,2584,937,Directed,17863,1
17864,2584,1513,Directed,17864,1
17865,2584,1670,Directed,17865,1
17866,2584,2525,Directed,17866,1
17867,2584,3003,Directed,17867,1
17868,2584,3709,Directed,17868,1
17869,2584,3917,Directed,17869,1
17870,2584,4090,Directed,17870,1
17871,2584,4893,Directed,17871,1
17872,2584,5031,Directed,17872,1
17873,2584,5224,Directed,17873,1
17874,2586,80,Directed,17874,1
17875,2586,111,Directed,17875,1
17876,2586,496,Directed,17876,1
17877,2586,757,Directed,17877,1
17878,2586,1149,Directed,17878,1
17879,2586,1263,Directed,17879,1
17880,2586,1442,Directed,17880,1
17881,2586,1533,Directed,17881,1
17882,2586,1743,Directed,17882,1
17883,2586,1788,Directed,17883,1
17884,2586,1926,Directed,17884,1
17885,2586,2143,Directed,17885,1
17886,2586,2547,Directed,17886,1
17887,2586,2860,Directed,17887,1
17888,2586,3035,Directed,17888,1
17889,2586,3098,Directed,17889,1
17890,2586,3762,Directed,17890,1
17891,2586,3797,Directed,17891,1
17892,2586,4012,Directed,17892,1
17893,2586,4089,Directed,17893,1
17894,2586,4172,Directed,17894,1
17895,2586,4273,Directed,17895,1
17896,2586,4525,Directed,17896,1
17897,2586,4873,Directed,17897,1
17898,2586,4901,Directed,17898,1
17899,2586,5056,Directed,17899,1
17900,2586,5107,Directed,17900,1
17901,2586,5220,Directed,17901,1
17902,2587,533,Directed,17902,1
17903,2587,749,Directed,17903,1
17904,2587,1679,Directed,17904,1
17905,2587,2089,Directed,17905,1
17906,2587,2846,Directed,17906,1
17907,2587,2964,Directed,17907,1
17908,2587,4574,Directed,17908,1
17909,2588,373,Directed,17909,1
17910,2588,445,Directed,17910,1
17911,2588,882,Directed,17911,1
17912,2588,1361,Directed,17912,1
17913,2588,2135,Directed,17913,1
17914,2588,3238,Directed,17914,1
17915,2588,4967,Directed,17915,1
17916,2589,480,Directed,17916,1
17917,2589,768,Directed,17917,1
17918,2589,1246,Directed,17918,1
17919,2589,1599,Directed,17919,1
17920,2589,4218,Directed,17920,1
17921,2590,2085,Directed,17921,1
17922,2592,4864,Directed,17922,1
17923,2592,5468,Directed,17923,1
17924,2593,2522,Directed,17924,1
17925,2594,722,Directed,17925,1
17926,2594,4181,Directed,17926,1
17927,2594,4667,Directed,17927,1
17928,2594,5462,Directed,17928,1
17929,2597,657,Directed,17929,1
17930,2597,861,Directed,17930,1
17931,2597,1509,Directed,17931,1
17932,2597,1587,Directed,17932,1
17933,2597,1876,Directed,17933,1
17934,2597,2007,Directed,17934,1
17935,2597,3118,Directed,17935,1
17936,2597,3302,Directed,17936,1
17937,2597,4048,Directed,17937,1
17938,2597,4082,Directed,17938,1
17939,2597,4991,Directed,17939,1
17940,2598,841,Directed,17940,1
17941,2598,1423,Directed,17941,1
17942,2598,1704,Directed,17942,1
17943,2598,2056,Directed,17943,1
17944,2598,2409,Directed,17944,1
17945,2598,2477,Directed,17945,1
17946,2598,2989,Directed,17946,1
17947,2598,3664,Directed,17947,1
17948,2598,3925,Directed,17948,1
17949,2598,4204,Directed,17949,1
17950,2598,4366,Directed,17950,1
17951,2598,4682,Directed,17951,1
17952,2599,1,Directed,17952,1
17953,2599,27,Directed,17953,1
17954,2599,43,Directed,17954,1
17955,2599,172,Directed,17955,1
17956,2599,176,Directed,17956,1
17957,2599,185,Directed,17957,1
17958,2599,218,Directed,17958,1
17959,2599,250,Directed,17959,1
17960,2599,265,Directed,17960,1
17961,2599,316,Directed,17961,1
17962,2599,365,Directed,17962,1
17963,2599,403,Directed,17963,1
17964,2599,407,Directed,17964,1
17965,2599,416,Directed,17965,1
17966,2599,499,Directed,17966,1
17967,2599,513,Directed,17967,1
17968,2599,539,Directed,17968,1
17969,2599,541,Directed,17969,1
17970,2599,550,Directed,17970,1
17971,2599,553,Directed,17971,1
17972,2599,558,Directed,17972,1
17973,2599,654,Directed,17973,1
17974,2599,708,Directed,17974,1
17975,2599,722,Directed,17975,1
17976,2599,804,Directed,17976,1
17977,2599,806,Directed,17977,1
17978,2599,842,Directed,17978,1
17979,2599,864,Directed,17979,1
17980,2599,941,Directed,17980,1
17981,2599,967,Directed,17981,1
17982,2599,969,Directed,17982,1
17983,2599,981,Directed,17983,1
17984,2599,1062,Directed,17984,1
17985,2599,1108,Directed,17985,1
17986,2599,1114,Directed,17986,1
17987,2599,1181,Directed,17987,1
17988,2599,1193,Directed,17988,1
17989,2599,1206,Directed,17989,1
17990,2599,1233,Directed,17990,1
17991,2599,1248,Directed,17991,1
17992,2599,1251,Directed,17992,1
17993,2599,1302,Directed,17993,1
17994,2599,1351,Directed,17994,1
17995,2599,1377,Directed,17995,1
17996,2599,1401,Directed,17996,1
17997,2599,1443,Directed,17997,1
17998,2599,1448,Directed,17998,1
17999,2599,1489,Directed,17999,1
18000,2599,1591,Directed,18000,1
18001,2599,1616,Directed,18001,1
18002,2599,1834,Directed,18002,1
18003,2599,1857,Directed,18003,1
18004,2599,1868,Directed,18004,1
18005,2599,1895,Directed,18005,1
18006,2599,2138,Directed,18006,1
18007,2599,2140,Directed,18007,1
18008,2599,2168,Directed,18008,1
18009,2599,2186,Directed,18009,1
18010,2599,2195,Directed,18010,1
18011,2599,2196,Directed,18011,1
18012,2599,2220,Directed,18012,1
18013,2599,2232,Directed,18013,1
18014,2599,2289,Directed,18014,1
18015,2599,2306,Directed,18015,1
18016,2599,2354,Directed,18016,1
18017,2599,2426,Directed,18017,1
18018,2599,2429,Directed,18018,1
18019,2599,2439,Directed,18019,1
18020,2599,2452,Directed,18020,1
18021,2599,2560,Directed,18021,1
18022,2599,2608,Directed,18022,1
18023,2599,2616,Directed,18023,1
18024,2599,2640,Directed,18024,1
18025,2599,2654,Directed,18025,1
18026,2599,2669,Directed,18026,1
18027,2599,2690,Directed,18027,1
18028,2599,2711,Directed,18028,1
18029,2599,2736,Directed,18029,1
18030,2599,2786,Directed,18030,1
18031,2599,2831,Directed,18031,1
18032,2599,2866,Directed,18032,1
18033,2599,2894,Directed,18033,1
18034,2599,2994,Directed,18034,1
18035,2599,3067,Directed,18035,1
18036,2599,3100,Directed,18036,1
18037,2599,3110,Directed,18037,1
18038,2599,3156,Directed,18038,1
18039,2599,3209,Directed,18039,1
18040,2599,3243,Directed,18040,1
18041,2599,3309,Directed,18041,1
18042,2599,3314,Directed,18042,1
18043,2599,3326,Directed,18043,1
18044,2599,3344,Directed,18044,1
18045,2599,3368,Directed,18045,1
18046,2599,3377,Directed,18046,1
18047,2599,3384,Directed,18047,1
18048,2599,3452,Directed,18048,1
18049,2599,3458,Directed,18049,1
18050,2599,3526,Directed,18050,1
18051,2599,3535,Directed,18051,1
18052,2599,3567,Directed,18052,1
18053,2599,3620,Directed,18053,1
18054,2599,3659,Directed,18054,1
18055,2599,3677,Directed,18055,1
18056,2599,3692,Directed,18056,1
18057,2599,3715,Directed,18057,1
18058,2599,3718,Directed,18058,1
18059,2599,3720,Directed,18059,1
18060,2599,3860,Directed,18060,1
18061,2599,3909,Directed,18061,1
18062,2599,3922,Directed,18062,1
18063,2599,4020,Directed,18063,1
18064,2599,4109,Directed,18064,1
18065,2599,4139,Directed,18065,1
18066,2599,4150,Directed,18066,1
18067,2599,4181,Directed,18067,1
18068,2599,4220,Directed,18068,1
18069,2599,4242,Directed,18069,1
18070,2599,4251,Directed,18070,1
18071,2599,4257,Directed,18071,1
18072,2599,4345,Directed,18072,1
18073,2599,4347,Directed,18073,1
18074,2599,4435,Directed,18074,1
18075,2599,4491,Directed,18075,1
18076,2599,4505,Directed,18076,1
18077,2599,4514,Directed,18077,1
18078,2599,4555,Directed,18078,1
18079,2599,4561,Directed,18079,1
18080,2599,4596,Directed,18080,1
18081,2599,4642,Directed,18081,1
18082,2599,4660,Directed,18082,1
18083,2599,4667,Directed,18083,1
18084,2599,4710,Directed,18084,1
18085,2599,4715,Directed,18085,1
18086,2599,4716,Directed,18086,1
18087,2599,4728,Directed,18087,1
18088,2599,4737,Directed,18088,1
18089,2599,4769,Directed,18089,1
18090,2599,4801,Directed,18090,1
18091,2599,4909,Directed,18091,1
18092,2599,4978,Directed,18092,1
18093,2599,4982,Directed,18093,1
18094,2599,4999,Directed,18094,1
18095,2599,5045,Directed,18095,1
18096,2599,5087,Directed,18096,1
18097,2599,5093,Directed,18097,1
18098,2599,5119,Directed,18098,1
18099,2599,5130,Directed,18099,1
18100,2599,5199,Directed,18100,1
18101,2599,5236,Directed,18101,1
18102,2599,5258,Directed,18102,1
18103,2599,5302,Directed,18103,1
18104,2599,5303,Directed,18104,1
18105,2599,5339,Directed,18105,1
18106,2599,5388,Directed,18106,1
18107,2599,5462,Directed,18107,1
18108,2599,5465,Directed,18108,1
18109,2599,5512,Directed,18109,1
18110,2600,2433,Directed,18110,1
18111,2600,4974,Directed,18111,1
18112,2601,3761,Directed,18112,1
18113,2604,1877,Directed,18113,1
18114,2604,2946,Directed,18114,1
18115,2604,3738,Directed,18115,1
18116,2604,4781,Directed,18116,1
18117,2606,851,Directed,18117,1
18118,2606,1589,Directed,18118,1
18119,2606,2074,Directed,18119,1
18120,2606,2408,Directed,18120,1
18121,2606,2578,Directed,18121,1
18122,2606,2660,Directed,18122,1
18123,2606,2927,Directed,18123,1
18124,2606,3606,Directed,18124,1
18125,2606,4200,Directed,18125,1
18126,2606,4397,Directed,18126,1
18127,2606,4613,Directed,18127,1
18128,2606,5409,Directed,18128,1
18129,2606,5564,Directed,18129,1
18130,2607,2981,Directed,18130,1
18131,2608,803,Directed,18131,1
18132,2608,955,Directed,18132,1
18133,2608,3437,Directed,18133,1
18134,2608,4687,Directed,18134,1
18135,2609,2265,Directed,18135,1
18136,2609,2365,Directed,18136,1
18137,2609,3310,Directed,18137,1
18138,2609,3490,Directed,18138,1
18139,2609,3950,Directed,18139,1
18140,2609,4510,Directed,18140,1
18141,2609,4836,Directed,18141,1
18142,2609,4990,Directed,18142,1
18143,2610,3,Directed,18143,1
18144,2610,69,Directed,18144,1
18145,2610,70,Directed,18145,1
18146,2610,211,Directed,18146,1
18147,2610,344,Directed,18147,1
18148,2610,809,Directed,18148,1
18149,2610,818,Directed,18149,1
18150,2610,902,Directed,18150,1
18151,2610,1137,Directed,18151,1
18152,2610,1188,Directed,18152,1
18153,2610,1210,Directed,18153,1
18154,2610,1326,Directed,18154,1
18155,2610,1375,Directed,18155,1
18156,2610,1475,Directed,18156,1
18157,2610,1590,Directed,18157,1
18158,2610,1987,Directed,18158,1
18159,2610,2078,Directed,18159,1
18160,2610,2113,Directed,18160,1
18161,2610,2124,Directed,18161,1
18162,2610,2200,Directed,18162,1
